frame,time,phase,age,camera_pitch,barrel_pitch,sample_pitch,aim_weight,jump_weight,x,y,z,foot_x,foot_y,foot_z
1157,3.195052,2,0.176116,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770965,8.682731,6.132371
1158,3.207784,2,0.188848,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770967,8.682378,6.132371
1159,3.220551,2,0.201615,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.772753,8.682163,6.132371
1160,3.230868,2,0.211932,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.774205,8.681992,6.132371
1161,3.240253,2,0.221317,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.775325,8.681610,6.132371
1162,3.251876,2,0.232940,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.776628,8.681042,6.132371
1163,3.262626,2,0.243689,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.777830,8.680517,6.132371
1164,3.273552,2,0.254616,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.777571,8.680637,6.132371
1165,3.283168,2,0.264232,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.776582,8.681087,6.132371
1166,3.293815,2,0.274878,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.775484,8.681581,6.132371
1167,3.303132,2,0.284196,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.773831,8.681219,6.132371
1168,3.312602,2,0.293666,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770762,8.679263,6.132371
1169,3.322345,2,0.303409,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.767613,8.677249,6.132371
1170,3.332634,2,0.313698,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.764289,8.675124,6.132371
1171,3.342213,2,0.323277,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.765723,8.673987,6.132371
1172,3.352572,2,0.333636,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.767684,8.672839,6.132371
1173,3.362327,2,0.343391,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.769507,8.671749,6.132371
1174,3.371283,2,0.352347,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770257,8.669946,6.132371
1175,3.380247,2,0.361311,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770121,8.667383,6.132371
1176,3.389953,2,0.371017,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.769968,8.664604,6.132371
1177,3.399558,2,0.380622,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.769815,8.661853,6.132371
1178,3.408693,2,0.389757,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.765651,8.663510,6.132371
1179,3.418487,2,0.399551,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.760965,8.665519,6.132371
1180,3.427913,2,0.408977,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.756454,8.667451,6.132371
1181,3.437489,2,0.418553,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.753580,8.669770,6.132371
1182,3.446644,2,0.427707,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.752965,8.672432,6.132371
1183,3.455643,2,0.436706,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.752360,8.675048,6.132371
1184,3.464869,2,0.445933,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.751739,8.677730,6.132371
1185,3.474117,2,0.455181,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.753554,8.679143,6.132371
1186,3.483673,2,0.464737,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.756040,8.680280,6.132371
1187,3.492879,2,0.473943,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.758430,8.681376,6.132371
1188,3.501959,2,0.483023,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.760889,8.681647,6.132371
1189,3.512194,2,0.493258,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.764056,8.678628,6.132371
1190,3.522163,2,0.503227,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.767132,8.675684,6.132371
1191,3.531475,2,0.512539,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770018,8.672940,6.132371
1192,3.541356,2,0.522420,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770347,8.671201,6.132371
1193,3.551187,2,0.532251,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770062,8.669752,6.132371
1194,3.561062,2,0.542126,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.769768,8.668289,6.132371
1195,3.571114,2,0.552178,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770851,8.668219,6.132371
1196,3.581274,2,0.562338,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.773727,8.669958,6.132371
1197,3.592284,2,0.573348,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.776831,8.671831,6.132371
1198,3.602893,2,0.583956,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.779659,8.673635,6.132371
1199,3.612987,2,0.594051,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.781876,8.675310,6.132371
1200,3.623110,2,0.604174,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.784110,8.676992,6.132371
1201,3.633873,2,0.614937,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.786501,8.678629,6.132371
1202,3.644822,2,0.625886,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.789310,8.677545,6.132371
1203,3.655938,2,0.637002,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.792172,8.676446,6.132371
1204,3.666650,2,0.647714,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.794932,8.675389,6.132371
1205,3.677755,2,0.658819,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.794440,8.673854,6.132371
1206,3.688201,2,0.669265,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.793977,8.672410,6.132371
1207,3.698513,2,0.679577,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.793507,8.670983,6.132371
1208,3.708312,2,0.689376,0.000000,-0.000000,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.791425,8.670784,6.132371
