frame,wall_seconds,wall_delta_ms,sim_delta_ms,phase,x,y,z,visible_cells,loaded_cells,used_physical_bytes,health,ammo,pressure,safety_holds
1044,2.633499153,8.651121,8.653240,1,0.308,-258.305,90.000,15,15,3005562880,93.000,59,20.000,2
1045,2.642330358,8.831205,8.618351,1,0.305,-262.786,90.000,15,15,3005612032,93.000,59,20.000,2
1046,2.651062920,8.732562,8.829305,1,0.303,-267.378,90.000,15,15,3005616128,93.000,59,20.000,2
1047,2.660226062,9.163142,8.729842,1,0.300,-271.917,90.000,15,15,3005685760,93.000,59,20.000,2
1048,2.669423205,9.197143,9.176382,1,0.297,-276.689,90.000,15,15,3005685760,93.000,59,20.000,2
1049,2.678568757,9.145552,9.192673,1,0.295,-281.469,90.000,15,15,3005734912,93.000,59,20.000,2
1050,2.688045185,9.476428,9.184372,1,0.292,-286.245,90.000,15,15,3005739008,93.000,59,20.000,2
1051,2.697013383,8.968198,9.464579,1,0.289,-291.166,90.000,15,15,3005784064,93.000,59,20.000,2
1052,2.706269277,9.255894,8.934107,1,0.287,-295.812,90.000,15,15,3005784064,93.000,59,20.000,2
1053,2.716068363,9.799086,9.261734,1,0.284,-300.628,90.000,15,15,3005833216,93.000,59,20.000,2
1054,2.725449730,9.381367,9.827217,1,0.281,-305.738,90.000,15,15,3005894656,93.000,59,20.000,2
1055,2.734337735,8.888005,9.364076,1,0.278,-310.608,90.000,15,15,3005894656,93.000,59,20.000,2
1056,2.743764973,9.427238,8.869585,1,0.276,-315.220,90.000,15,15,3005939712,93.000,59,20.000,2
1057,2.754286965,10.521992,9.475509,1,0.273,-320.147,90.000,15,15,3005939712,93.000,59,20.000,2
1058,2.762685061,8.398096,10.505022,1,0.270,-325.610,90.000,15,15,3005988864,93.000,59,20.000,2
1059,2.771470634,8.785573,8.425395,1,0.267,-329.991,90.000,15,15,3006013440,93.000,59,20.000,2
1060,2.780709688,9.239054,8.766153,1,0.265,-334.549,90.000,15,15,3006070784,93.000,59,20.000,2
1061,2.790422162,9.712474,9.227884,1,0.262,-339.348,90.000,15,15,3006070784,93.000,59,20.000,2
1062,2.799690996,9.268834,9.684033,1,0.259,-344.384,90.000,15,15,3006119936,93.000,59,20.000,2
1063,2.809758888,10.067892,9.336256,1,0.256,-349.238,90.000,15,15,3006124032,93.000,59,20.000,2
1064,2.820026964,10.268076,10.057881,1,0.254,-354.469,90.000,15,15,3006164992,93.000,59,20.000,2
1065,2.829454892,9.427928,10.338439,1,0.250,-359.845,90.000,15,15,3006164992,93.000,59,20.000,2
1066,2.839163126,9.708234,9.306465,1,0.248,-364.684,90.000,15,15,3006214144,93.000,59,20.000,2
1067,2.849550015,10.386889,9.712134,1,0.245,-369.734,90.000,15,15,3006263296,93.000,59,20.000,2
